ACCREDPROC_ID;ACTTAKENCODE_CODE;ANALYSISD;ANALYSISM;ANALYSISY;ANMETHCODE_BASE_ID;ANMETHTEXT;ANMETHREFID;SAMPMATINFO_EXPIRYD;SAMPMATINFO_EXPIRYM;SAMPMATINFO_EXPIRYY;EXPRRESTYPE_ID;EXPRRESPERC_FATPERC;EXPRRESPERC_MOISTPERC;LABACCRED_ID;LABID;LABCOUNTRY_ID;ANPORTSEQ;LOCALORGID;LOCALORGCOUNTRY_ID;SAMPUNITSIZE;SAMPUNITSIZEUNIT_ID;ORIGCOUNTRY_ID;ORIGFISHAREACODE_ID;ORIGFISHAREATEXT;PROCCOUNTRY_ID;PARAMCODE_BASE_ID;PARAMTEXT;PARAMTYPE_ID;SAMPMATINFO_BRANDNAME;SAMPMATINFO_MANUF;SAMPMATINFO_COM;SAMPMATINFO_PRODD;SAMPMATINFO_PRODM;SAMPMATINFO_PRODY;SAMPMATTEXT;PROGID;PROGLEGREF_CODE;SAMPSTRATEGY_ID;PROGTYPE_ID;SAMPMETHOD_ID;SAMPPOINT_ID;RESINFO_COM;EVALCODE_ID;EVALLIMITTYPE_ID;RESQUALVALUE_ID;RESTYPE_ID;RESUNIT_ID;CCALPHA;CCBETA;EVALLOWLIMIT;RESLOD;RESLOQ;RESVAL;RESVALUNCERTSD;RESVALUNCERT;RESVALREC;RESVALRECCORR_ID;SAMPCOUNTRY_ID;SAMPD;SAMPM;SAMPY;ANMATCODE;ANMATCODE_BASE_ID;ANMATCODE_ID_L1;ANMATCODE_ID_L2;ANMATCODE_ID_L3;ANMATCODE_ID_L4;ANMATCODE_ID_L5;ANMATCODE_ID_L6;ANMATCODE_ID_L7;ANMATCODE_ID_L8;ANMATCODE_ID_L9;ANMATCODE_ID_L10;ANMATCODE_ID_LAST;SAMPMATCODE;SAMPMATCODE_BASE_ID;SAMPMATCODE_ID_L1;SAMPMATCODE_ID_L2;SAMPMATCODE_ID_L3;SAMPMATCODE_ID_L4;SAMPMATCODE_ID_L5;SAMPMATCODE_ID_L6;SAMPMATCODE_ID_L7;SAMPMATCODE_ID_L8;SAMPMATCODE_ID_L9;SAMPMATCODE_ID_L10;SAMPMATCODE_ID_LAST;SAMPAREA;PROCAREA;ORIGAREA;RESID;SAMPID
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;4B8CE36B9D146F10EAE51ACFF4BB4320;76741B2F69DCEADD601C011C092500F1
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;A05501B07041FD1FCAA076F5A1A6BD6C;0DDBB6C65AD2D9C5BC0D68FB17BE75EE
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;D24C28EF34B02FB2C205D75AE4383D49;3E32E82C44B0FDFCF877EE082A8ADBB5
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;2251086EB6D31149082E4CF9A1631E43;2B59600EBB087B71EB8BDF35C65026B1
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;7A74B7E83493EC5F3841E7ED90724FF4;93665D6DFD5B4B60CC42ABAB4C04149D
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;F33AF0F068AF11BB39E2E57E8F98E0C0;F33C03516789FEE53D849B13FF1B9850
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;365A9695C9379406F6843B2129A531AA;E82A585928299EAD8F63B9CF0914C2A8
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;28EBF55F885CC894818E76E162B70023;F9C7DFD4E20F3FE8185C423F0EFF9E78
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;DD023F3ADB02E34497FAB25695B82EC9;A91D4EE1490845FDE90CE7D7368566E4
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;25;;;;Most accurate result value estimate;Norway;;;2010;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;0DB500EDCEECFE03F2B37485894EF0A0;F3D33D8A3D737B98BF5C66238A4C8D0C
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;10;;;;;Most accurate result value estimate;Norway;;;2010;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;F1D236364683C52E3CA55905B5DC2914;D6FB713C39B30871EEB4F719D7BD2588
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;10;;;;;Most accurate result value estimate;Norway;;;2010;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;008DB1C60F6833FB3782D954EDACA94B;41558FCAB788BC4B32C37572F7FD005C
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;10;;;;;Most accurate result value estimate;Norway;;;2010;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;2E73CD849D4293E1F215B5C0E73DD4C1;B804863B567A15D2C54D9715476EFFC8
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;C7950C2249ADB430F67841C9CC796DC5;74B239D1B3EAC763A04C68DE4862F6B7
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;10;;;;;Most accurate result value estimate;Norway;;;2010;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;B889AB55C8A7B0B2CA49B14C3AFE4C59;4B42DC20A1671EDE383227AD8BE8FDBD
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;30;;;;Most accurate result value estimate;Norway;;;2010;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;4F235E918D1182F839AE34351B848E67;713D0A2022AF1FA6B8C76ED3F1095684
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;34;;;;Most accurate result value estimate;Norway;;;2010;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;8078853D322DC7A200E14BFC8BCEA207;7255E4CAE687483E6F4B6F5A7BD5FD43
Not Available;N_A;;;2010;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2010;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;350536589043436AEAA06CBC8CDAC91F;04BFD3C7AE2DE738BFB404A8F76658A3
